"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2025-01-13T11:11:33Z"
"Version","20250113111133"
"OfferCode","VMwareCloudOnAWS"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Description","Location","Location Type","usageType","operation","BrioProductId","ChargeId","Instance","IsCommitCPSKU","ProductGroupId","ProductSubGroup","Region Code","serviceName","VMWareProductId","VMwareRegion"
"J8UMUFGRU79WPRTE","JRTCKXETXF","J8UMUFGRU79WPRTE.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - data transfer to US West (Northern California)","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - data transfer to US West (Northern California)","US East (N. Virginia)","AWS Region","USE1-USW1-AWS-Out-Bytes","VMC-DataTransfer","52BAA07C3E9E4890","VOD-BW-DO",,"N/A","VMWARE-VMC-AWS","Data Transfer","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"J9WSVK9SJZUXEUMU","JRTCKXETXF","J9WSVK9SJZUXEUMU.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to ITXD2","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to ITXD2","US East (N. Virginia)","AWS Region","USE1-ITXD2-DataXfer-In","VMC-CreatePrivateVlan","D300B075797349DC","VOD-OB-XWG",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"JGXKGFZJ2XYDU4B9","JRTCKXETXF","JGXKGFZJ2XYDU4B9.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to GPX51","2024-12-01","0","Inf","GB","0.0600000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to GPX51","US East (N. Virginia)","AWS Region","USE1-GPX51-DataXfer-In","VMC-CreatePrivateVlan","DB8481B3BA1944D2","VOD-OB-XYZ",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"JMWCV9UN968ZX7H3","JRTCKXETXF","JMWCV9UN968ZX7H3.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to LGT50","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to LGT50","US East (N. Virginia)","AWS Region","USE1-LGT50-DataXfer-In","VMC-CreatePrivateVlan","738770931B684221","VOD-OB-XWS",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"JQUT6YA623J4UHT2","JRTCKXETXF","JQUT6YA623J4UHT2.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Private Cloud data transfer to MB1SD","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Private Cloud data transfer to MB1SD","US East (N. Virginia)","AWS Region","USE1-MB1SD-DataXfer-In:dc1","VMC-CreatePrivateVlan","25DA5FE814F84B33","VOD-OB-YXU",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"K7D8KND9MCW8KKUT","JRTCKXETXF","K7D8KND9MCW8KKUT.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to SFY52","2024-12-01","0","Inf","GB","0.0600000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to SFY52","US East (N. Virginia)","AWS Region","USE1-SFY52-DataXfer-In","VMC-CreatePrivateVlan","A8E24F8B09FE4B3A","VOD-OB-XYG",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"KBW6QNFU6B68E2MQ","JRTCKXETXF","KBW6QNFU6B68E2MQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to CS32A","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to CS32A","US East (N. Virginia)","AWS Region","USE1-CS32A-DataXfer-In","VMC-CreatePrivateVlan","E317197E18C74F9F","VOD-OB-XYK",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"KN2EGWBTG3KPRVZG","JRTCKXETXF","KN2EGWBTG3KPRVZG.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to TEJB1","2024-12-01","0","Inf","GB","0.1100000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to TEJB1","US East (N. Virginia)","AWS Region","USE1-TEJB1-DataXfer-In","VMC-CreatePrivateVlan","C4FDB6EBC49F414A","VOD-OB-XZM",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"KRE4YQAG7U8YF999","JRTCKXETXF","KRE4YQAG7U8YF999.JRTCKXETXF.6YS6EN2CT7","OnDemand","VMware Cloud on AWS - US East (N. Virginia) data transfer to Africa (Cape Town)  - 1 GB","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","VMware Cloud on AWS - US East (N. Virginia) data transfer to Africa (Cape Town)  - 1 GB","US East (N. Virginia)","AWS Region","USE1-AFS1-Out-Bytes","VMC-DataTransfer","A8A565C5B8474EF4",,,"N/A",,,"us-east-1","VMware Cloud on AWS",,
"M5NBEWSW8FK4DCP7","JRTCKXETXF","M5NBEWSW8FK4DCP7.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EQC50","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EQC50","US East (N. Virginia)","AWS Region","USE1-EQC50-DataXfer-In","VMC-CreatePrivateVlan","D5AA291A64FD41D3","VOD-OB-XXB",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"MFNQRV8TAHZWTJ5Y","JRTCKXETXF","MFNQRV8TAHZWTJ5Y.JRTCKXETXF.6YS6EN2CT7","OnDemand","VMware Cloud on AWS - US East (N. Virginia) data transfer to Middle East (Bahrain)  - 1 GB","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","VMware Cloud on AWS - US East (N. Virginia) data transfer to Middle East (Bahrain)  - 1 GB","US East (N. Virginia)","AWS Region","USE1-MES1-Out-Bytes","VMC-DataTransfer","C2B2057F66C849C6",,,"N/A",,,"us-east-1","VMware Cloud on AWS",,
"MJUS48QA423NWYTU","JRTCKXETXF","MJUS48QA423NWYTU.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Private Cloud data transfer to LGT50","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Private Cloud data transfer to LGT50","US East (N. Virginia)","AWS Region","USE1-LGT50-DataXfer-In:dc1","VMC-CreatePrivateVlan","2D906BBFDF294CF9","VOD-OB-YWS",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"MQ7PXHQFAM72EQPN","JRTCKXETXF","MQ7PXHQFAM72EQPN.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - data transfer to Asia Pacific (Singapore)","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - data transfer to Asia Pacific (Singapore)","US East (N. Virginia)","AWS Region","USE1-APS1-AWS-Out-Bytes","VMC-DataTransfer","92D18239B66A4D54","VOD-BW-DC",,"N/A","VMWARE-VMC-AWS","Data Transfer","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"MQDVW69VZQT5W3M7","JRTCKXETXF","MQDVW69VZQT5W3M7.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to ITCM2","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to ITCM2","US East (N. Virginia)","AWS Region","USE1-ITCM2-DataXfer-In","VMC-CreatePrivateVlan","AD458CF8224F4AF9","VOD-OB-XZG",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"MXQQDPVNYUHW2GTQ","JRTCKXETXF","MXQQDPVNYUHW2GTQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EQPA3","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EQPA3","US East (N. Virginia)","AWS Region","USE1-EQPA3-DataXfer-In","VMC-CreatePrivateVlan","02B752F000684E20","VOD-OB-XYP",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"MY7U472EU2ZWWVVH","JRTCKXETXF","MY7U472EU2ZWWVVH.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to ITXC2","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to ITXC2","US East (N. Virginia)","AWS Region","USE1-ITXC2-DataXfer-In","VMC-CreatePrivateVlan","3F75B07A8A7547D2","VOD-OB-XZK",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"N2B3DMDX3SQW6FFX","JRTCKXETXF","N2B3DMDX3SQW6FFX.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS Managed Transit Gateway for AWS Direct Connect Gateway attachments","2024-12-01","0","Inf","Attachment-hour","0.0500000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS Managed Transit Gateway for AWS Direct Connect Gateway attachments","US East (N. Virginia)","AWS Region","USE1-TransitGateway-Attachment","TransitGatewayDirectConnect","074BF293E35E4C9E","VOD-TGW-AP",,"N/A","VMWARE-VMC-AWS","TransitGateway","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"ND2WWBXX7M7P3HWY","JRTCKXETXF","ND2WWBXX7M7P3HWY.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to ITXZ1","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to ITXZ1","US East (N. Virginia)","AWS Region","USE1-ITXZ1-DataXfer-In","VMC-CreatePrivateVlan","FE5926784B4340C0","VOD-OB-XXR",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"NF7Q4CBCKWR53VGC","JRTCKXETXF","NF7Q4CBCKWR53VGC.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to ITXV2","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to ITXV2","US East (N. Virginia)","AWS Region","USE1-ITXV2-DataXfer-In","VMC-CreatePrivateVlan","A57EF5AA1F4844CD","VOD-OB-XXZ",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"NJETT7YAXRMP8PTB","JRTCKXETXF","NJETT7YAXRMP8PTB.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to TPS19","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to TPS19","US East (N. Virginia)","AWS Region","USE1-TPS19-DataXfer-In","VMC-CreatePrivateVlan","A52FD504643543D7","VOD-OB-XYR",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"NY3X2WC6BYJP38NR","JRTCKXETXF","NY3X2WC6BYJP38NR.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EQSK1","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EQSK1","US East (N. Virginia)","AWS Region","USE1-EQSK1-DataXfer-In","VMC-CreatePrivateVlan","664E124122EA43E1","VOD-OB-XZR",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"NZBQK9U74RZVZKHP","JRTCKXETXF","NZBQK9U74RZVZKHP.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EqTY2","2024-12-01","0","Inf","GB","0.0491000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EqTY2","US East (N. Virginia)","AWS Region","USE1-EqTY2-DataXfer-In","VMC-CreatePrivateVlan","BA7B361212B644D9","VOD-OB-XWQ",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"PH6N8CF4RFMKPNBF","JRTCKXETXF","PH6N8CF4RFMKPNBF.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to INX6","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to INX6","US East (N. Virginia)","AWS Region","USE1-INX6-DataXfer-In","VMC-CreatePrivateVlan","2C31D84D35744C74","VOD-OB-XWN",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"PPFHCJCWEP9DFVST","JRTCKXETXF","PPFHCJCWEP9DFVST.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to CYOW3","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to CYOW3","US East (N. Virginia)","AWS Region","USE1-CYOW3-DataXfer-In","VMC-CreatePrivateVlan","E98E929465414F71","VOD-OB-XXV",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"PTGD2ANKCHGFSP8P","JRTCKXETXF","PTGD2ANKCHGFSP8P.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EqLD5","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EqLD5","US East (N. Virginia)","AWS Region","USE1-EqLD5-DataXfer-In","VMC-CreatePrivateVlan","7BE0F95C942A4F89","VOD-OB-XWW",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"PTHDMHMFMFDE3ZBP","JRTCKXETXF","PTHDMHMFMFDE3ZBP.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - data transfer to Asia Pacific (Seoul)","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - data transfer to Asia Pacific (Seoul)","US East (N. Virginia)","AWS Region","USE1-APN2-AWS-Out-Bytes","VMC-DataTransfer","5939488F141A4989","VOD-BW-DB",,"N/A","VMWARE-VMC-AWS","Data Transfer","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"PU5XP8EJ7V5R2BXZ","JRTCKXETXF","PU5XP8EJ7V5R2BXZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","VMware Cloud on AWS - US East (N. Virginia) data transfer to Europe (Zurich) - 1 GB","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","VMware Cloud on AWS - US East (N. Virginia) data transfer to Europe (Zurich) - 1 GB","US East (N. Virginia)","AWS Region","USE1-EUC2-AWS-Out-Bytes","VMC-DataTransfer","4D5B5AC05F144F61",,,"N/A",,,"us-east-1","VMware Cloud on AWS",,
"Q5G7359N2AAPZ2QP","JRTCKXETXF","Q5G7359N2AAPZ2QP.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to IAMGI","2024-12-01","0","Inf","GB","0.0491000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to IAMGI","US East (N. Virginia)","AWS Region","USE1-IAMGI-DataXfer-In","VMC-CreatePrivateVlan","9952297FF48149A4","VOD-OB-XZH",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"Q5Z993EA55UKH2TR","JRTCKXETXF","Q5Z993EA55UKH2TR.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to NTM62","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to NTM62","US East (N. Virginia)","AWS Region","USE1-NTM62-DataXfer-In","VMC-CreatePrivateVlan","3758645945AE464B","VOD-OB-XZZ",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"QCQ8J437SJQPQN27","JRTCKXETXF","QCQ8J437SJQPQN27.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Regional data transfer - in/out/between EC2 AZs or using elastic IPs or E","2024-12-01","0","Inf","GB","0.0005000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB","US East (N. Virginia)","AWS Region","USE1-DataTransfer-Regional-Bytes","VMC-DataTransfer","ACDC1E39BCDB4826","VOD-BW-B6",,"N/A","VMWARE-VMC-AWS","Data Transfer","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"QKRWKUNFV7WU2B5C","JRTCKXETXF","QKRWKUNFV7WU2B5C.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to TIVIT","2024-12-01","0","Inf","GB","0.1107000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to TIVIT","US East (N. Virginia)","AWS Region","USE1-TIVIT-DataXfer-In","VMC-CreatePrivateVlan","4090D9514CC149F6","VOD-OB-XWU",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"QNT9BHKXZNABYU2P","JRTCKXETXF","QNT9BHKXZNABYU2P.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EqSvG","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EqSvG","US East (N. Virginia)","AWS Region","USE1-EqSvG-DataXfer-In","VMC-CreatePrivateVlan","E021CBCA039A4A6F","VOD-OB-XYY",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"QQK9CWX7KFZ3TJT8","JRTCKXETXF","QQK9CWX7KFZ3TJT8.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to AIMMN","2024-12-01","0","Inf","GB","0.0491000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to AIMMN","US East (N. Virginia)","AWS Region","USE1-AIMMN-DataXfer-In","VMC-CreatePrivateVlan","3ED445A5E1124B22","VOD-OB-XXL",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"R2BUB87UDB97RQQA","JRTCKXETXF","R2BUB87UDB97RQQA.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to NDCP1","2024-12-01","0","Inf","GB","0.0600000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to NDCP1","US East (N. Virginia)","AWS Region","USE1-NDCP1-DataXfer-In","VMC-CreatePrivateVlan","E74555001B8947AC","VOD-OB-XXO",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"R3NBT3XTFG46QGX2","JRTCKXETXF","R3NBT3XTFG46QGX2.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Private Cloud data transfer to CS32A","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Private Cloud data transfer to CS32A","US East (N. Virginia)","AWS Region","USE1-CS32A-DataXfer-In:dc1","VMC-CreatePrivateVlan","EE8720F24CBA4385","VOD-OB-YYK",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"R53NC88R7M4BKSD3","JRTCKXETXF","R53NC88R7M4BKSD3.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to NDCC1","2024-12-01","0","Inf","GB","0.0600000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to NDCC1","US East (N. Virginia)","AWS Region","USE1-NDCC1-DataXfer-In","VMC-CreatePrivateVlan","F46D4871A3564E87","VOD-OB-XXW",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"RFDMVBY2M86JPS7Y","JRTCKXETXF","RFDMVBY2M86JPS7Y.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to ITXS1","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to ITXS1","US East (N. Virginia)","AWS Region","USE1-ITXS1-DataXfer-In","VMC-CreatePrivateVlan","E47BABEF64184ADD","VOD-OB-XYA",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"RFY9NWKC9VG8RZEF","JRTCKXETXF","RFY9NWKC9VG8RZEF.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to TCHY1","2024-12-01","0","Inf","GB","0.0600000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to TCHY1","US East (N. Virginia)","AWS Region","USE1-TCHY1-DataXfer-In","VMC-CreatePrivateVlan","BDB6FB79DA574CE4","VOD-OB-XZJ",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"RG3V7J4RFDSBDTGT","JRTCKXETXF","RG3V7J4RFDSBDTGT.JRTCKXETXF.6YS6EN2CT7","OnDemand","VMware Cloud on AWS - Core Service (1-Node) - Per i3 Host","2024-12-01","0","Inf","Host-hour","5.9500000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","VMware Cloud on AWS - Core Service (1-Node) - Per i3 Host","US East (N. Virginia)","AWS Region","USE1-OneNode:i3","VMC-RunHost","A4EB70B673154BC0","VOD-HS-1NODE",,"N/A","VMWARE-VMC-AWS","OneNode","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"RXQX68C4YAZPZNV2","JRTCKXETXF","RXQX68C4YAZPZNV2.JRTCKXETXF.6YS6EN2CT7","OnDemand","VMware Cloud on AWS - US East (N. Virginia) data transfer to Africa (Cape Town)  - 1 GB","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","VMware Cloud on AWS - US East (N. Virginia) data transfer to Africa (Cape Town)  - 1 GB","US East (N. Virginia)","AWS Region","USE1-AFS1-AWS-Out-Bytes","VMC-DataTransfer","EB93BF6C9F7146EA",,,"N/A",,,"us-east-1","VMware Cloud on AWS",,
