"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2025-02-04T16:14:13Z"
"Version","20250204161413"
"OfferCode","AWSM2"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","Instance Type","usageType","operation","FreeTier","Product Name","Region Code","serviceName"
"A2UWQRHMPXCGY5KQ","JRTCKXETXF","A2UWQRHMPXCGY5KQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BuildTools on m5.4xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5.4xlarge","USE1-m5.4xlargeBuildTools","","Paid","Build Tools","us-east-1","AWS Mainframe Modernization"
"A76F3KGQ4S6Y93TS","JRTCKXETXF","A76F3KGQ4S6Y93TS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for EnterpriseServer-Free on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c6i.large","USE1-c6i.largeEnterpriseServer-Free","","Free","Enterprise Server","us-east-1","AWS Mainframe Modernization"
"A9JP7XT8AQ7Y2U32","JRTCKXETXF","A9JP7XT8AQ7Y2U32.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BuildTools on m5.8xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5.8xlarge","USE1-m5.8xlargeBuildTools","","Paid","Build Tools","us-east-1","AWS Mainframe Modernization"
"AB7GPNANYYSGFZC9","JRTCKXETXF","AB7GPNANYYSGFZC9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BluAgeDeveloper on t3.large in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","t3.large","USE1-t3.largeBluAgeDeveloper","","Paid","Blu Age Developer","us-east-1","AWS Mainframe Modernization"
"AD6ZEYTETMAWD3NR","JRTCKXETXF","AD6ZEYTETMAWD3NR.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for EnterpriseAnalyzer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.xlarge","USE1-c5.xlargeEnterpriseAnalyzer","","Paid","Enterprise Analyzer","us-east-1","AWS Mainframe Modernization"
"AJHB4TBT2WJQ8AMP","JRTCKXETXF","AJHB4TBT2WJQ8AMP.JRTCKXETXF.6YS6EN2CT7","OnDemand","$34.24/hour for EnterpriseDeveloper on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","34.2400000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c6i.8xlarge","USE1-c6i.8xlargeEnterpriseDeveloper","","Paid","Enterprise Developer","us-east-1","AWS Mainframe Modernization"
"AMFF79TW6GQ9KSF6","JRTCKXETXF","AMFF79TW6GQ9KSF6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for EnterpriseAnalyzer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.18xlarge","USE1-c5.18xlargeEnterpriseAnalyzer","","Paid","Enterprise Analyzer","us-east-1","AWS Mainframe Modernization"
"APKZTUGTH7PKEBFF","JRTCKXETXF","APKZTUGTH7PKEBFF.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.48/hour for BluAgeRuntime-EC2Deployed on m5.4xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","2.4800000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5.4xlarge","USE1-m5.4xlargeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"AQHPMC3HK9UW5YUE","JRTCKXETXF","AQHPMC3HK9UW5YUE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$199.8/hour for EnterpriseServer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","199.8000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.18xlarge","USE1-c5.18xlargeEnterpriseServer","","Paid","Enterprise Server","us-east-1","AWS Mainframe Modernization"
"ARM63WRVBSB7DA47","JRTCKXETXF","ARM63WRVBSB7DA47.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.24/hour for BluAgeRuntime-EC2Deployed on c6i.2xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","1.2400000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c6i.2xlarge","USE1-c6i.2xlargeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"ASEPYJCZCY7NKM2T","JRTCKXETXF","ASEPYJCZCY7NKM2T.JRTCKXETXF.6YS6EN2CT7","OnDemand","$7.44/hour for BluAgeRuntime-EC2Deployed on c5.12xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","7.4400000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.12xlarge","USE1-c5.12xlargeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"AV6PBC3DWZQPMHMU","JRTCKXETXF","AV6PBC3DWZQPMHMU.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for EnterpriseAnalyzer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m6i.8xlarge","USE1-m6i.8xlargeEnterpriseAnalyzer","","Paid","Enterprise Analyzer","us-east-1","AWS Mainframe Modernization"
"AVB82MWAVDSNA4H3","JRTCKXETXF","AVB82MWAVDSNA4H3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$44.4/hour for EnterpriseServer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","44.4000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c6i.4xlarge","USE1-c6i.4xlargeEnterpriseServer","","Paid","Enterprise Server","us-east-1","AWS Mainframe Modernization"
"AVDKCNCBXKQ2PBMZ","JRTCKXETXF","AVDKCNCBXKQ2PBMZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$9.92/hour for BluAgeRuntime-EC2Deployed on r7i.16xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","9.9200000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r7i.16xlarge","USE1-r7i.16xlargeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"B28S2Y9VFHHRE7H9","JRTCKXETXF","B28S2Y9VFHHRE7H9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$5.55/hour for EnterpriseServer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","5.5500000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m6i.large","USE1-m6i.largeEnterpriseServer","","Paid","Enterprise Server","us-east-1","AWS Mainframe Modernization"
"B3PV9F5D2QCHMV7J","JRTCKXETXF","B3PV9F5D2QCHMV7J.JRTCKXETXF.6YS6EN2CT7","OnDemand","$4.28/hour for EnterpriseDeveloper on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","4.2800000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5.xlarge","USE1-m5.xlargeEnterpriseDeveloper","","Paid","Enterprise Developer","us-east-1","AWS Mainframe Modernization"
"BAUNRZQMK2G9BFN3","JRTCKXETXF","BAUNRZQMK2G9BFN3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.62/hour for BluAgeRuntime-EC2Deployed on m6i.xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.6200000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m6i.xlarge","USE1-m6i.xlargeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"BAVNMNU6B3H9TEGM","JRTCKXETXF","BAVNMNU6B3H9TEGM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$44.4/hour for Enterprise Server in US East (N. Virginia)","2025-02-01","0","Inf","hours","44.4000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m7i.4xlarge","USE1-m7i.4xlargeEnterpriseServer","","Paid","Enterprise Server","us-east-1","AWS Mainframe Modernization"
"BC7D9PPCHKGZ2QGM","JRTCKXETXF","BC7D9PPCHKGZ2QGM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$177.6/hour for EnterpriseServer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","177.6000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c6i.16xlarge","USE1-c6i.16xlargeEnterpriseServer","","Paid","Enterprise Server","us-east-1","AWS Mainframe Modernization"
"BCN3PG7GQZ85CAD5","JRTCKXETXF","BCN3PG7GQZ85CAD5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BuildTools on m6i.8xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m6i.8xlarge","USE1-m6i.8xlargeBuildTools","","Paid","Build Tools","us-east-1","AWS Mainframe Modernization"
"BPGBJCBPNA6GZHTQ","JRTCKXETXF","BPGBJCBPNA6GZHTQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BluAgeDeveloper on m5.16xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5.16xlarge","USE1-m5.16xlargeBluAgeDeveloper","","Paid","Blu Age Developer","us-east-1","AWS Mainframe Modernization"
"BQC5SUQ892ZTS8N8","JRTCKXETXF","BQC5SUQ892ZTS8N8.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.14/hour for EnterpriseDeveloper on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","2.1400000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5zn.large","USE1-m5zn.largeEnterpriseDeveloper","","Paid","Enterprise Developer","us-east-1","AWS Mainframe Modernization"
"BTVD5HFSQP5T9TS6","JRTCKXETXF","BTVD5HFSQP5T9TS6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.48/hour for BluAgeRuntime-EC2Deployed on r6i.4xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","2.4800000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r6i.4xlarge","USE1-r6i.4xlargeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"BUNNV4PJGSKQ9QMD","JRTCKXETXF","BUNNV4PJGSKQ9QMD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$11.1/hour for EnterpriseServer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","11.1000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5zn.xlarge","USE1-m5zn.xlargeEnterpriseServer","","Paid","Enterprise Server","us-east-1","AWS Mainframe Modernization"
"BWDJYQ2MRPVYDNX2","JRTCKXETXF","BWDJYQ2MRPVYDNX2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.86/hour for BluAgeRuntime-EC2Deployed on m5zn.3xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","1.8600000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5zn.3xlarge","USE1-m5zn.3xlargeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"BZMJ5KMJRN5RDRNT","JRTCKXETXF","BZMJ5KMJRN5RDRNT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.24/hour for BluAgeRuntime on m5.2xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","1.2400000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5.2xlarge","USE1-m5.2xlargeBluAgeRuntime","","Paid","Blu Age Runtime","us-east-1","AWS Mainframe Modernization"
"C783G2YDEX5UTAZU","JRTCKXETXF","C783G2YDEX5UTAZU.JRTCKXETXF.6YS6EN2CT7","OnDemand","$9.92/hour for BluAgeRuntime-EC2Deployed on m5.16xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","9.9200000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5.16xlarge","USE1-m5.16xlargeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"C8F9XXAKV7MWYVRC","JRTCKXETXF","C8F9XXAKV7MWYVRC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.48/hour for BluAgeRuntime-Custom on c5.4xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","2.4800000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.4xlarge","USE1-c5.4xlargeBluAgeRuntime-Custom","","Paid","Blu Age Runtime Custom","us-east-1","AWS Mainframe Modernization"
"C8TN5CWZYM7PCVCP","JRTCKXETXF","C8TN5CWZYM7PCVCP.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BluAgeDeveloper on c5.9xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.9xlarge","USE1-c5.9xlargeBluAgeDeveloper","","Paid","Blu Age Developer","us-east-1","AWS Mainframe Modernization"
"CAJXQDQBH5G2WFRH","JRTCKXETXF","CAJXQDQBH5G2WFRH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.48/hour for BluAgeRuntime-Custom on m5.4xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","2.4800000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5.4xlarge","USE1-m5.4xlargeBluAgeRuntime-Custom","","Paid","Blu Age Runtime Custom","us-east-1","AWS Mainframe Modernization"
"CC8F43RV8DRKDUC2","JRTCKXETXF","CC8F43RV8DRKDUC2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$7.44/hour for BluAgeRuntime-EC2Deployed on r7a.12xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","7.4400000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r7a.12xlarge","USE1-r7a.12xlargeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"CCTD4GXDDKWP6HHQ","JRTCKXETXF","CCTD4GXDDKWP6HHQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BluAgeDeveloper on c6i.16xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c6i.16xlarge","USE1-c6i.16xlargeBluAgeDeveloper","","Paid","Blu Age Developer","us-east-1","AWS Mainframe Modernization"
"CCWPPWKE3XGWV54Z","JRTCKXETXF","CCWPPWKE3XGWV54Z.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.31/hour for BluAgeRuntime-Custom on r6i.large in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.3100000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r6i.large","USE1-r6i.largeBluAgeRuntime-Custom","","Paid","Blu Age Runtime Custom","us-east-1","AWS Mainframe Modernization"
"CDWEK7JFQNEFW27B","JRTCKXETXF","CDWEK7JFQNEFW27B.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.62/hour for BluAgeRuntime-Custom on r3.xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.6200000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r3.xlarge","USE1-r3.xlargeBluAgeRuntime-Custom","","Paid","Blu Age Runtime Custom","us-east-1","AWS Mainframe Modernization"
"CDX6KPPDS3853RW6","JRTCKXETXF","CDX6KPPDS3853RW6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BluAgeRuntime-Free on c6i.large in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c6i.large","USE1-c6i.largeBluAgeRuntime-Free","","Free","Blu Age Runtime","us-east-1","AWS Mainframe Modernization"
"CF3TFHK7X9BS6UYA","JRTCKXETXF","CF3TFHK7X9BS6UYA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.31/hour for BluAgeRuntime-EC2Deployed on m5zn.large in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.3100000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5zn.large","USE1-m5zn.largeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"CFNGVJKGK5DBUATY","JRTCKXETXF","CFNGVJKGK5DBUATY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BuildTools on r6i.2xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r6i.2xlarge","USE1-r6i.2xlargeBuildTools","","Paid","Build Tools","us-east-1","AWS Mainframe Modernization"
"CJYN74XYY6MJFNTQ","JRTCKXETXF","CJYN74XYY6MJFNTQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BuildTools on m5zn.2xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5zn.2xlarge","USE1-m5zn.2xlargeBuildTools","","Paid","Build Tools","us-east-1","AWS Mainframe Modernization"
"CKUMA44F73YHUVZE","JRTCKXETXF","CKUMA44F73YHUVZE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for EnterpriseAnalyzer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5.2xlarge","USE1-m5.2xlargeEnterpriseAnalyzer","","Paid","Enterprise Analyzer","us-east-1","AWS Mainframe Modernization"
"CKVYAEXJWQJNK7UY","JRTCKXETXF","CKVYAEXJWQJNK7UY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.31/hour for BluAgeRuntime on c5.large in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.3100000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.large","USE1-c5.largeBluAgeRuntime","","Paid","Blu Age Runtime","us-east-1","AWS Mainframe Modernization"
"CP4Y7QHBTYWW2KRD","JRTCKXETXF","CP4Y7QHBTYWW2KRD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BuildTools on c6i.2xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c6i.2xlarge","USE1-c6i.2xlargeBuildTools","","Paid","Build Tools","us-east-1","AWS Mainframe Modernization"
"CQ94886WS9DGD3EC","JRTCKXETXF","CQ94886WS9DGD3EC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$5.55/hour for EnterpriseServer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","5.5500000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","t3.small","USE1-t3.smallEnterpriseServer","","Paid","Enterprise Server","us-east-1","AWS Mainframe Modernization"
"CQHGEKHEXXV3YE9W","JRTCKXETXF","CQHGEKHEXXV3YE9W.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.31/hour for BluAgeRuntime-EC2Deployed on c5.large in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.3100000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.large","USE1-c5.largeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"CUSQ2N47YA93248Q","JRTCKXETXF","CUSQ2N47YA93248Q.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for EnterpriseAnalyzer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c6i.8xlarge","USE1-c6i.8xlargeEnterpriseAnalyzer","","Paid","Enterprise Analyzer","us-east-1","AWS Mainframe Modernization"
"CV5RYM3FBYEBHF3F","JRTCKXETXF","CV5RYM3FBYEBHF3F.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for EnterpriseAnalyzer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5.xlarge","USE1-m5.xlargeEnterpriseAnalyzer","","Paid","Enterprise Analyzer","us-east-1","AWS Mainframe Modernization"
"CVAB7TGQXJG5E3W4","JRTCKXETXF","CVAB7TGQXJG5E3W4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.62/hour for BluAgeRuntime-EC2Deployed inUS East (N. Virginia)","2025-02-01","0","Inf","hours","0.6200000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","t2.xlarge","USE1-t2.xlargeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"CW5GE3NRS7QKE9XE","JRTCKXETXF","CW5GE3NRS7QKE9XE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BuildTools on c6i.xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c6i.xlarge","USE1-c6i.xlargeBuildTools","","Paid","Build Tools","us-east-1","AWS Mainframe Modernization"
"CYCP22DVKQPCXKQX","JRTCKXETXF","CYCP22DVKQPCXKQX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$14.88/hour for BluAgeRuntime-EC2Deployed on r7i.metal-24xl in US East (N. Virginia)","2025-02-01","0","Inf","hours","14.8800000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r7i.metal-24xl","USE1-r7i.metal-24xlBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"CYFEKAZ3UTRZPPJJ","JRTCKXETXF","CYFEKAZ3UTRZPPJJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BuildTools on c5.9xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.9xlarge","USE1-c5.9xlargeBuildTools","","Paid","Build Tools","us-east-1","AWS Mainframe Modernization"
"CZZUPQWPZKMBH92J","JRTCKXETXF","CZZUPQWPZKMBH92J.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.62/hour for BluAgeRuntime-Custom on r6i.xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.6200000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r6i.xlarge","USE1-r6i.xlargeBluAgeRuntime-Custom","","Paid","Blu Age Runtime Custom","us-east-1","AWS Mainframe Modernization"
"D29CEM254T43UDHQ","JRTCKXETXF","D29CEM254T43UDHQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$5.55/hour for EnterpriseServer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","5.5500000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5zn.large","USE1-m5zn.largeEnterpriseServer","","Paid","Enterprise Server","us-east-1","AWS Mainframe Modernization"
"D2D8CXNSXE2ZMH45","JRTCKXETXF","D2D8CXNSXE2ZMH45.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.14/hour for EnterpriseDeveloper on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","2.1400000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.large","USE1-c5.largeEnterpriseDeveloper","","Paid","Enterprise Developer","us-east-1","AWS Mainframe Modernization"
"D2MA98MYG3YR5ZCA","JRTCKXETXF","D2MA98MYG3YR5ZCA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BluAgeRuntime-Free on t3.small in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","t3.small","USE1-t3.smallBluAgeRuntime-Free","","Free","Blu Age Runtime","us-east-1","AWS Mainframe Modernization"
"D3EV78G6XVUE4NGY","JRTCKXETXF","D3EV78G6XVUE4NGY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$5.58/hour for BluAgeRuntime-Custom on c5.9xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","5.5800000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.9xlarge","USE1-c5.9xlargeBluAgeRuntime-Custom","","Paid","Blu Age Runtime Custom","us-east-1","AWS Mainframe Modernization"
"D6Q9KFCG9CDKK96Z","JRTCKXETXF","D6Q9KFCG9CDKK96Z.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.62/hour for BluAgeRuntime on m6i.xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.6200000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m6i.xlarge","USE1-m6i.xlargeBluAgeRuntime","","Paid","Blu Age Runtime","us-east-1","AWS Mainframe Modernization"
"DB9VSTRV2UXSK847","JRTCKXETXF","DB9VSTRV2UXSK847.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.62/hour for BluAgeRuntime-Custom on c5.xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.6200000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.xlarge","USE1-c5.xlargeBluAgeRuntime-Custom","","Paid","Blu Age Runtime Custom","us-east-1","AWS Mainframe Modernization"
"DFAY8MVN6WNEE5QV","JRTCKXETXF","DFAY8MVN6WNEE5QV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$9.92/hour for BluAgeRuntime-EC2Deployed on r7a.16xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","9.9200000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r7a.16xlarge","USE1-r7a.16xlargeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"DMMYW9AT9CK8QRPY","JRTCKXETXF","DMMYW9AT9CK8QRPY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.24/hour for BluAgeRuntime-EC2Deployed on c5.2xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","1.2400000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.2xlarge","USE1-c5.2xlargeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
