"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2025-05-21T03:19:38Z"
"Version","20250521031938"
"OfferCode","AWSBackup"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","To Location","To Location Type","usageType","operation","Backup Evaluations","Backup_Service","IndexType","Region Code","SearchType","serviceName","Storage Type","StorageType","To Region Code","VaultType"
"FNP8FFQ5JNFG3VZA","JRTCKXETXF","FNP8FFQ5JNFG3VZA.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for cross-Region backup data transfer for DynamoDB to Mexico (Central)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Mexico (Central)","AWS Region","USE1-MXC1-CrossRegion-WarmBytes-DynamoDB","DataTransfer",,"DDB",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"mx-central-1","Any"
"FPUJ5S7NP9RPW6JU","JRTCKXETXF","FPUJ5S7NP9RPW6JU.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.09 per GB for data transfer from logically air-gapped vault for EBS to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0900000000","USD","AWS Backup Storage","AWSBackup","Asia Pacific (Osaka)","AWS Region","US East (N. Virginia)","AWS Region","APN3-USE1-CrossRegion-WarmBytes-EBS","DataTransfer",,"EBS",,"ap-northeast-3",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"FRS6KYKFTFPP3CKK","JRTCKXETXF","FRS6KYKFTFPP3CKK.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.01 per GB for data transfer from logically air-gapped vault for EBS to US East (Ohio)","2025-05-01","0","Inf","GB","0.0100000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","US East (Ohio)","AWS Region","USE1-USE2-CrossRegion-WarmBytes-EBS","DataTransfer",,"EBS",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-2","LAGVault"
"FSYX8JPKZN8YYRYZ","JRTCKXETXF","FSYX8JPKZN8YYRYZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.04 per GB for cross-Region backup data transfer for VMware","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region",,,"USE1-CrossRegion-WarmBytes-VirtualMachine","DataTransfer",,"VMware",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,,
"FVNQBPKEC9SGUWYU","JRTCKXETXF","FVNQBPKEC9SGUWYU.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for VirtualMachine to South America (Sao Paulo)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","South America (Sao Paulo)","AWS Region","USE1-SAE1-CrossRegion-WarmBytes-VirtualMachine","DataTransfer",,"VMware",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"sa-east-1","BackupVault"
"FYXD68QCE6ARNC3C","JRTCKXETXF","FYXD68QCE6ARNC3C.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.0575 per GB-month for warm backup storage in logically air-gapped vault for VirtualMachine","2025-05-01","0","Inf","GB-month","0.0575000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region",,,"USE1-WarmStorage-ByteHrs-VirtualMachine-LAGV","Storage",,"VMware",,"us-east-1",,"AWS Backup",,"Warm",,"LAGVault"
"FYYGJ3MYXYX8TC6R","JRTCKXETXF","FYYGJ3MYXYX8TC6R.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for cross-Region backup data transfer for S3 to Africa (Cape Town)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Africa (Cape Town)","AWS Region","USE1-AFS1-CrossRegion-WarmBytes-S3","DataTransfer",,"S3",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"af-south-1","BackupVault"
"FZ6APMQ6ZT2F8JAE","JRTCKXETXF","FZ6APMQ6ZT2F8JAE.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for EFS to Asia Pacific (Seoul)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Asia Pacific (Seoul)","AWS Region","USE1-APN2-CrossRegion-WarmBytes-EFS","DataTransfer",,"EFS",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"ap-northeast-2","BackupVault"
"FZ8MTDED78KM4HP3","JRTCKXETXF","FZ8MTDED78KM4HP3.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for DocumentDB to EU (London)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","EU (London)","AWS Region","USE1-EUW2-CrossRegion-WarmBytes-DocumentDB","DataTransfer",,"DocumentDB",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"eu-west-2","LAGVault"
"FZUT4PBKBB9GR4K7","JRTCKXETXF","FZUT4PBKBB9GR4K7.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for cross-Region backup data transfer for S3 to Asia Pacific (Tokyo)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Asia Pacific (Tokyo)","AWS Region","USE1-APN1-CrossRegion-WarmBytes-S3","DataTransfer",,"S3",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"ap-northeast-1","BackupVault"
"G27EFW7TR74Q3XKE","JRTCKXETXF","G27EFW7TR74Q3XKE.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for FSx to South America (Sao Paulo)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","South America (Sao Paulo)","AWS Region","USE1-SAE1-CrossRegion-WarmBytes-FSx","DataTransfer",,"FSx",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"sa-east-1","LAGVault"
"G3MAE7GPKNZZFRFK","JRTCKXETXF","G3MAE7GPKNZZFRFK.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.08 per GB for cross-Region backup data transfer for S3 to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0800000000","USD","AWS Backup Storage","AWSBackup","Asia Pacific (Malaysia)","AWS Region","US East (N. Virginia)","AWS Region","APS7-USE1-CrossRegion-WarmBytes-S3","DataTransfer",,"S3",,"ap-southeast-5",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","BackupVault"
"G4HPMJUY76PQ76TU","JRTCKXETXF","G4HPMJUY76PQ76TU.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.1105 per GB for data transfer from logically air-gapped vault for Aurora to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.1105000000","USD","AWS Backup Storage","AWSBackup","Middle East (Bahrain)","AWS Region","US East (N. Virginia)","AWS Region","MES1-USE1-CrossRegion-WarmBytes-Aurora","DataTransfer",,"Aurora",,"me-south-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"G6ZPXUPB8ZC3YQ7G","JRTCKXETXF","G6ZPXUPB8ZC3YQ7G.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for Aurora to Canada (Central)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Canada (Central)","AWS Region","USE1-CAN1-CrossRegion-WarmBytes-Aurora","DataTransfer",,"Aurora",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"ca-central-1","LAGVault"
"G84NDP8TM5GV5DXQ","JRTCKXETXF","G84NDP8TM5GV5DXQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for EFS to Asia Pacific (Mumbai)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Asia Pacific (Mumbai)","AWS Region","USE1-APS3-CrossRegion-WarmBytes-EFS","DataTransfer",,"EFS",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"ap-south-1","BackupVault"
"G8BSKCGRTX8RXCPZ","JRTCKXETXF","G8BSKCGRTX8RXCPZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for DynamoDB to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","EU (Paris)","AWS Region","US East (N. Virginia)","AWS Region","EUW3-USE1-CrossRegion-WarmBytes-DynamoDB","DataTransfer",,"DDB",,"eu-west-3",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","BackupVault"
"GAD6DJ4PDJ3XKJYN","JRTCKXETXF","GAD6DJ4PDJ3XKJYN.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.147 per GB for cross-Region backup data transfer for S3 to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.1470000000","USD","AWS Backup Storage","AWSBackup","Africa (Cape Town)","AWS Region","US East (N. Virginia)","AWS Region","AFS1-USE1-CrossRegion-WarmBytes-S3","DataTransfer",,"S3",,"af-south-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","BackupVault"
"GBDNZKWPWGXQEUWJ","JRTCKXETXF","GBDNZKWPWGXQEUWJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for EBS to Canada West (Calgary)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Canada West (Calgary)","AWS Region","USE1-CAN2-CrossRegion-WarmBytes-EBS","DataTransfer",,"EBS",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"ca-west-1","LAGVault"
"GCTZC2ZB8FVY78UR","JRTCKXETXF","GCTZC2ZB8FVY78UR.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.086 per GB for data transfer from logically air-gapped vault for StorageGateway to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0860000000","USD","AWS Backup Storage","AWSBackup","Asia Pacific (Mumbai)","AWS Region","US East (N. Virginia)","AWS Region","APS3-USE1-CrossRegion-WarmBytes-StorageGateway","DataTransfer",,"Storage Gateway",,"ap-south-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"GDB2T6ABUJVHEK4D","JRTCKXETXF","GDB2T6ABUJVHEK4D.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.1105 per GB for data transfer from logically air-gapped vault for StorageGateway to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.1105000000","USD","AWS Backup Storage","AWSBackup","Middle East (Bahrain)","AWS Region","US East (N. Virginia)","AWS Region","MES1-USE1-CrossRegion-WarmBytes-StorageGateway","DataTransfer",,"Storage Gateway",,"me-south-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"GDVY494WP8W6Q8GY","JRTCKXETXF","GDVY494WP8W6Q8GY.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for Neptune to Asia Pacific (Singapore)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Asia Pacific (Singapore)","AWS Region","USE1-APS1-CrossRegion-WarmBytes-Neptune","DataTransfer",,"Neptune",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"ap-southeast-1","LAGVault"
"GFPHSDDKSDR7D3JF","JRTCKXETXF","GFPHSDDKSDR7D3JF.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.07 per 1 million items searched for BackupSearch-EBS in US East (N. Virginia)","2025-05-01","0","Inf","Count","0.0000000700","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region",,,"USE1-BackupSearch-ItemsSearched-EBS","BackupSearch",,"EBS","Standard","us-east-1","Metadata","AWS Backup","Warm",,,"BackupVault"
"GGMG6X8438APPZR8","JRTCKXETXF","GGMG6X8438APPZR8.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for cross-Region backup data transfer for S3 to South America (Sao Paulo)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","South America (Sao Paulo)","AWS Region","USE1-SAE1-CrossRegion-WarmBytes-S3","DataTransfer",,"S3",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"sa-east-1","BackupVault"
"GMQBQKR2C2Q7STXM","JRTCKXETXF","GMQBQKR2C2Q7STXM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.05 per GB-month for warm backup storage for VMware","2025-05-01","0","Inf","GB-month","0.0500000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region",,,"USE1-WarmStorage-ByteHrs-VirtualMachine","Storage",,"VMware",,"us-east-1",,"AWS Backup",,"Warm",,"BackupVault"
"GQBGK6EQNDZTDJKP","JRTCKXETXF","GQBGK6EQNDZTDJKP.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.138 per GB for data transfer from logically air-gapped vault for DocumentDB to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.1380000000","USD","AWS Backup Storage","AWSBackup","South America (Sao Paulo)","AWS Region","US East (N. Virginia)","AWS Region","SAE1-USE1-CrossRegion-WarmBytes-DocumentDB","DataTransfer",,"DocumentDB",,"sa-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"GTFY7KQNNN6RURWK","JRTCKXETXF","GTFY7KQNNN6RURWK.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB for partial restore from warm backup storage for EFS","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region",,,"USE1-PartialRestore-Warm-EFS","RestoreRecoveryPoint",,,,"us-east-1",,"AWS Backup",,"Warm",,
"H43PT9K6XGXZ77BK","JRTCKXETXF","H43PT9K6XGXZ77BK.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.03 per GB for restore from cold backup storage for EFS","2025-05-01","0","Inf","GB","0.0300000000","USD","AWS Backup Restore Data Size EFS","AWSBackup","US East (N. Virginia)","AWS Region",,,"USE1-Restore-ColdBytes-EFS","RestoreRecoveryPoint",,,,"us-east-1",,"AWS Backup",,"Cold",,
"H79VE9H45VWXG73K","JRTCKXETXF","H79VE9H45VWXG73K.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per GB-month for EarlyDelete-ColdByteHrs-SAPHANA:Storage in US East (N. Virginia)","2025-05-01","0","Inf","GB-month","0.0100000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region",,,"USE1-ColdStorage-ByteHrs-SAPHANA","Storage",,"SAP HANA",,"us-east-1",,"AWS Backup",,"Cold",,"BackupVault"
"H7N7G6SHB6B2KMP9","JRTCKXETXF","H7N7G6SHB6B2KMP9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.15 per GB for Restore-WarmBytes-Timestream:RestoreRecoveryPoint in US East (N. Virginia)","2025-05-01","0","Inf","GB","0.1500000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region",,,"USE1-Restore-WarmBytes-Timestream","RestoreRecoveryPoint",,"Timestream",,"us-east-1",,"AWS Backup",,"Warm",,"BackupVault"
"H7RHFGDP7DVDDGH6","JRTCKXETXF","H7RHFGDP7DVDDGH6.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for VirtualMachine to Asia Pacific (Osaka)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Asia Pacific (Osaka)","AWS Region","USE1-APN3-CrossRegion-WarmBytes-VirtualMachine","DataTransfer",,"VMware",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"ap-northeast-3","BackupVault"
"H7Y83YZKRCXPE6SN","JRTCKXETXF","H7Y83YZKRCXPE6SN.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for Neptune to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US West (N. California)","AWS Region","US East (N. Virginia)","AWS Region","USW1-USE1-CrossRegion-WarmBytes-Neptune","DataTransfer",,"Neptune",,"us-west-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"H8BMV7KYWFTGSUPA","JRTCKXETXF","H8BMV7KYWFTGSUPA.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for StorageGateway to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","EU (Stockholm)","AWS Region","US East (N. Virginia)","AWS Region","EUN1-USE1-CrossRegion-WarmBytes-StorageGateway","DataTransfer",,"Storage Gateway",,"eu-north-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"HA6FPRBJSZYQD9W2","JRTCKXETXF","HA6FPRBJSZYQD9W2.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for cross-Region backup data transfer for S3 to Asia Pacific (Osaka)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Asia Pacific (Osaka)","AWS Region","USE1-APN3-CrossRegion-WarmBytes-S3","DataTransfer",,"S3",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"ap-northeast-3","BackupVault"
"HCVRPRFZEFDZ6FD7","JRTCKXETXF","HCVRPRFZEFDZ6FD7.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.03 per GB for restore from cold storage for VMware","2025-05-01","0","Inf","GB","0.0300000000","USD","AWS Backup Restore Data Size","AWSBackup","US East (N. Virginia)","AWS Region",,,"USE1-Restore-ColdBytes-VirtualMachine","RestoreRecoveryPoint",,"VMware",,"us-east-1",,"AWS Backup",,"Cold",,"BackupVault"
"HE5EY7EHBUCBXQEE","JRTCKXETXF","HE5EY7EHBUCBXQEE.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for Neptune to Middle East (Bahrain)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Middle East (Bahrain)","AWS Region","USE1-MES1-CrossRegion-WarmBytes-Neptune","DataTransfer",,"Neptune",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"me-south-1","LAGVault"
"HENYXG863ES63K94","JRTCKXETXF","HENYXG863ES63K94.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.086 per GB for data transfer from logically air-gapped vault for DocumentDB to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0860000000","USD","AWS Backup Storage","AWSBackup","Asia Pacific (Mumbai)","AWS Region","US East (N. Virginia)","AWS Region","APS3-USE1-CrossRegion-WarmBytes-DocumentDB","DataTransfer",,"DocumentDB",,"ap-south-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"HF8Q68HABXXTWCK9","JRTCKXETXF","HF8Q68HABXXTWCK9.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for cross-Region backup data transfer for S3 to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","Mexico (Central)","AWS Region","US East (N. Virginia)","AWS Region","MXC1-USE1-CrossRegion-WarmBytes-S3","DataTransfer",,"S3",,"mx-central-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","Any"
"HH4HDQWUD29H9X9X","JRTCKXETXF","HH4HDQWUD29H9X9X.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for EFS to Asia Pacific (Hong Kong)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Asia Pacific (Hong Kong)","AWS Region","USE1-APE1-CrossRegion-WarmBytes-EFS","DataTransfer",,"EFS",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"ap-east-1","BackupVault"
"HJH9RAR752B7HX9D","JRTCKXETXF","HJH9RAR752B7HX9D.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for Aurora to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","EU (Frankfurt)","AWS Region","US East (N. Virginia)","AWS Region","EUC1-USE1-CrossRegion-WarmBytes-Aurora","DataTransfer",,"Aurora",,"eu-central-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"HK46BZ3U9B86235X","JRTCKXETXF","HK46BZ3U9B86235X.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.03 per GB-month for EarlyDelete-Timestream:Storage in US East (N. Virginia)","2025-05-01","0","Inf","GB-month","0.0300000000","USD","AWS Backup Early Delete Size","AWSBackup","US East (N. Virginia)","AWS Region",,,"USE1-EarlyDelete-ColdByteHrs-Timestream","Storage",,"Timestream",,"us-east-1",,"AWS Backup",,"Cold",,
"HKE98FW9PW996AUQ","JRTCKXETXF","HKE98FW9PW996AUQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for Timestream to Canada West (Calgary)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Canada West (Calgary)","AWS Region","USE1-CAN2-CrossRegion-WarmBytes-Timestream","DataTransfer",,"Timestream",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"ca-west-1","BackupVault"
"HPG655JAM4DRBK5S","JRTCKXETXF","HPG655JAM4DRBK5S.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for cross-Region backup data transfer for S3 to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US West (Oregon)","AWS Region","US East (N. Virginia)","AWS Region","USW2-USE1-CrossRegion-WarmBytes-S3","DataTransfer",,"S3",,"us-west-2",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","BackupVault"
"HPGW4TG9EBGXNSZN","JRTCKXETXF","HPGW4TG9EBGXNSZN.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for DynamoDB to EU (Frankfurt)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","EU (Frankfurt)","AWS Region","USE1-EUC1-CrossRegion-WarmBytes-DynamoDB","DataTransfer",,"DDB",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"eu-central-1","BackupVault"
"HQWCJDPVX856ZAB7","JRTCKXETXF","HQWCJDPVX856ZAB7.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.0575 per GB-month for warm backup storage in logically air-gapped vault for EBS","2025-05-01","0","Inf","GB-month","0.0575000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region",,,"USE1-WarmStorage-ByteHrs-EBS-LAGV","Storage",,"EBS",,"us-east-1",,"AWS Backup",,"Warm",,"LAGVault"
"HRBM6WP422WGY4Z7","JRTCKXETXF","HRBM6WP422WGY4Z7.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for cross-Region backup data transfer for S3 to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","EU (Milan)","AWS Region","US East (N. Virginia)","AWS Region","EUS1-USE1-CrossRegion-WarmBytes-S3","DataTransfer",,"S3",,"eu-south-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","BackupVault"
"HRHXQGZ9SWWDQ4RA","JRTCKXETXF","HRHXQGZ9SWWDQ4RA.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for DynamoDB to Europe (Zurich)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Europe (Zurich)","AWS Region","USE1-EUC2-CrossRegion-WarmBytes-DynamoDB","DataTransfer",,"DDB",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"eu-central-2","BackupVault"
"HTT4HB3U2MC9FCDZ","JRTCKXETXF","HTT4HB3U2MC9FCDZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for VirtualMachine to Africa (Cape Town)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Africa (Cape Town)","AWS Region","USE1-AFS1-CrossRegion-WarmBytes-VirtualMachine","DataTransfer",,"VMware",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"af-south-1","BackupVault"
"HTWPRZS2E6D3XK4V","JRTCKXETXF","HTWPRZS2E6D3XK4V.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for FSx to EU (London)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","EU (London)","AWS Region","USE1-EUW2-CrossRegion-WarmBytes-FSx","DataTransfer",,"FSx",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"eu-west-2","LAGVault"
"HU5DB3N53B66UNGJ","JRTCKXETXF","HU5DB3N53B66UNGJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.167 per GB for cross-Region backup data transfer for VirtualMachine to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.1670000000","USD","AWS Backup Storage","AWSBackup","Africa (Cape Town)","AWS Region","US East (N. Virginia)","AWS Region","AFS1-USE1-CrossRegion-WarmBytes-VirtualMachine","DataTransfer",,"VMware",,"af-south-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","BackupVault"
"HUHXP93HE9P5DE6Z","JRTCKXETXF","HUHXP93HE9P5DE6Z.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for EFS to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","Europe (Spain)","AWS Region","US East (N. Virginia)","AWS Region","EUS2-USE1-CrossRegion-WarmBytes-EFS","DataTransfer",,"EFS",,"eu-south-2",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","BackupVault"
