"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2025-05-16T18:45:58Z"
"Version","20250516184558"
"OfferCode","AmazonDeadline"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","Instance Type","Instance Family","vCPU","Memory","Operating System","usageType","operation","Instance","Licensed Product","Region Code","serviceName","Worker Location"
"GXZUBTTAQY5YX3JT","JRTCKXETXF","GXZUBTTAQY5YX3JT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.13608 per On Demand Linux c6in.large instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.1360800000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6in.large",,"2","4 GiB","Linux","BoxUsage:c6in.large","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"GYFG4HK6MS8QKKPY","JRTCKXETXF","GYFG4HK6MS8QKKPY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$8.5824 per On Demand Linux r5n.metal instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","8.5824000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r5n.metal",,"96","768 GiB","Linux","BoxUsage:r5n.metal","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"GYQ6AYFZD4F4KFCC","JRTCKXETXF","GYQ6AYFZD4F4KFCC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1428 per On Demand Linux m5n.large instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.1428000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m5n.large",,"2","8 GiB","Linux","BoxUsage:m5n.large","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"H3UD93Y3VXJWP4QK","JRTCKXETXF","H3UD93Y3VXJWP4QK.JRTCKXETXF.6YS6EN2CT7","OnDemand","$9.6768 per On Demand Linux r6i.32xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","9.6768000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r6i.32xlarge",,"128","1024 GiB","Linux","BoxUsage:r6i.32xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"HFMJWBCEUY89352X","JRTCKXETXF","HFMJWBCEUY89352X.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.9216 per On Demand Linux m6i.4xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.9216000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m6i.4xlarge",,"16","64 GiB","Linux","BoxUsage:m6i.4xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"HHHANHJKA6PVW7SK","JRTCKXETXF","HHHANHJKA6PVW7SK.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.97184 per On Demand Windows r6a.4xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","1.9718400000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r6a.4xlarge",,"16","128 GiB","Windows","BoxUsage:r6a.4xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"HNTNC9QCNMSQBBRA","JRTCKXETXF","HNTNC9QCNMSQBBRA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.8608 per On Demand Linux r5n.8xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","2.8608000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r5n.8xlarge",,"32","256 GiB","Linux","BoxUsage:r5n.8xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"HPJ743DAPDJAHPUF","JRTCKXETXF","HPJ743DAPDJAHPUF.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.2124 per On Demand Windows c5.large in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.2124000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c5.large",,"2","4 GiB","Windows","BoxUsage:c5.large","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"HSAGKUJE2JHSNRDY","JRTCKXETXF","HSAGKUJE2JHSNRDY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.1892 per On Demand Linux m5zn.3xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","1.1892000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m5zn.3xlarge",,"12","48 GiB","Linux","BoxUsage:m5zn.3xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"HTPQUBJT33FBCNPP","JRTCKXETXF","HTPQUBJT33FBCNPP.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.5064 per On Demand Windows m5n.xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.5064000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m5n.xlarge",,"4","16 GiB","Windows","BoxUsage:m5n.xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"J4UG8EZ7MXDSQ7RQ","JRTCKXETXF","J4UG8EZ7MXDSQ7RQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.454 per On Demand Windows g6e.xlarge in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","2.4540000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","g6e.xlarge","GPU instance",,,"Windows","BoxUsage:g6e.xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"J6SHJAFTMUC3MDDZ","JRTCKXETXF","J6SHJAFTMUC3MDDZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$7.40652 per On Demand Windows m5zn.12xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","7.4065200000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m5zn.12xlarge",,"48","192 GiB","Windows","BoxUsage:m5zn.12xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"JBJ5AVM9PXHVVWSG","JRTCKXETXF","JBJ5AVM9PXHVVWSG.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.41728 per On Demand Linux g6.8xlarge in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","2.4172800000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","g6.8xlarge","GPU instance",,,"Linux","BoxUsage:g6.8xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"JF5RNA7J384WJQC9","JRTCKXETXF","JF5RNA7J384WJQC9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.2096 per On Demand Linux r5.4xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","1.2096000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r5.4xlarge",,"16","128 GiB","Linux","BoxUsage:r5.4xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"JGRT2Z6FKEHDE9GR","JRTCKXETXF","JGRT2Z6FKEHDE9GR.JRTCKXETXF.6YS6EN2CT7","OnDemand","$12.5568 per On Demand Windows r5.24xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","12.5568000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r5.24xlarge",,"96","768 GiB","Windows","BoxUsage:r5.24xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"JJT47ACTAWY59WMZ","JRTCKXETXF","JJT47ACTAWY59WMZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.54432 per On Demand Linux c6in.2xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.5443200000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6in.2xlarge",,"8","16 GiB","Linux","BoxUsage:c6in.2xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"JJYDCU3HMZ5WCWNK","JRTCKXETXF","JJYDCU3HMZ5WCWNK.JRTCKXETXF.6YS6EN2CT7","OnDemand","$3.26592 per On Demand Linux c6in.12xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","3.2659200000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6in.12xlarge",,"48","96 GiB","Linux","BoxUsage:c6in.12xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"JNAMAXEEBTE5RHHW","JRTCKXETXF","JNAMAXEEBTE5RHHW.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.102 per On Demand Linux c6i.large instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.1020000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6i.large",,"2","4 GiB","Linux","BoxUsage:c6i.large","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"JNBDSHS7BFACDG49","JRTCKXETXF","JNBDSHS7BFACDG49.JRTCKXETXF.6YS6EN2CT7","OnDemand","$7.40652 per On Demand Windows m5zn.metal in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","7.4065200000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m5zn.metal",,"48","192 GiB","Windows","BoxUsage:m5zn.metal","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"JQEH8JBP8BC8XBZB","JRTCKXETXF","JQEH8JBP8BC8XBZB.JRTCKXETXF.6YS6EN2CT7","OnDemand","$6.9408 per On Demand Windows r5n.12xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","6.9408000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r5n.12xlarge",,"48","384 GiB","Windows","BoxUsage:r5n.12xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"JQKT5JFWK9Z8VDQK","JRTCKXETXF","JQKT5JFWK9Z8VDQK.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.8112 per On Demand Windows c5a.2xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.8112000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c5a.2xlarge",,"8","16 GiB","Windows","BoxUsage:c5a.2xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"JQYNADPRS4AG98ZD","JRTCKXETXF","JQYNADPRS4AG98ZD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$6.85056 per On Demand Windows m6a.16xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","6.8505600000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m6a.16xlarge",,"64","256 GiB","Windows","BoxUsage:m6a.16xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"JR493JHZYXN59JQ3","JRTCKXETXF","JR493JHZYXN59JQ3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.319596 per On Demand Windows r6in.large in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.3195960000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r6in.large",,"2","16 GiB","Windows","BoxUsage:r6in.large","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"JSB9TK59DNUFNAND","JRTCKXETXF","JSB9TK59DNUFNAND.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.408 per On Demand Linux c5.2xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.4080000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c5.2xlarge",,"8","16 GiB","Linux","BoxUsage:c5.2xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"JX5QV49P2F6DP8RD","JRTCKXETXF","JX5QV49P2F6DP8RD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$6.7968 per On Demand Windows c6i.16xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","6.7968000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6i.16xlarge",,"64","128 GiB","Windows","BoxUsage:c6i.16xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"JYW5TTEQMV897AVZ","JRTCKXETXF","JYW5TTEQMV897AVZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$6.5088 per On Demand Linux r5a.24xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","6.5088000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r5a.24xlarge",,"96","768 GiB","Linux","BoxUsage:r5a.24xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"K35TFJS6BH9XEPK4","JRTCKXETXF","K35TFJS6BH9XEPK4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$3.4176 per On Demand Windows m5a.8xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","3.4176000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m5a.8xlarge",,"32","128 GiB","Windows","BoxUsage:m5a.8xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"K6JZKHDWZWK3B4ER","JRTCKXETXF","K6JZKHDWZWK3B4ER.JRTCKXETXF.6YS6EN2CT7","OnDemand","$4.488288 per On Demand Windows g6e.4xlarge in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","4.4882880000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","g6e.4xlarge","GPU instance",,,"Windows","BoxUsage:g6e.4xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"K7SBQUKKKXQCXQ6D","JRTCKXETXF","K7SBQUKKKXQCXQ6D.JRTCKXETXF.6YS6EN2CT7","OnDemand","$8.5824 per On Demand Linux r5b.metal instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","8.5824000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r5b.metal",,"96","768 GiB","Linux","BoxUsage:r5b.metal","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"K8W38R5S5NH5MHZV","JRTCKXETXF","K8W38R5S5NH5MHZV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$4.009824 per On Demand Linux m6in.12xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","4.0098240000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m6in.12xlarge",,"48","192 GiB","Linux","BoxUsage:m6in.12xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"K9Q7PQ8CUAM74WPG","JRTCKXETXF","K9Q7PQ8CUAM74WPG.JRTCKXETXF.6YS6EN2CT7","OnDemand","$11.808 per On Demand Windows r5a.24xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","11.8080000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r5a.24xlarge",,"96","768 GiB","Windows","BoxUsage:r5a.24xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"KA64J4SUYA9M4BAE","JRTCKXETXF","KA64J4SUYA9M4BAE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.7152 per On Demand Linux r5n.2xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.7152000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r5n.2xlarge",,"8","64 GiB","Linux","BoxUsage:r5n.2xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"KKYYXCT4W7EYACUZ","JRTCKXETXF","KKYYXCT4W7EYACUZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.6112 per On Demand Linux g4dn.8xlarge in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","2.6112000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","g4dn.8xlarge","GPU instance",,,"Linux","BoxUsage:g4dn.8xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"KN66CQ2XTBMF532M","JRTCKXETXF","KN66CQ2XTBMF532M.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.0368 per On Demand Linux c5n.4xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","1.0368000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c5n.4xlarge",,"16","42 GiB","Linux","BoxUsage:c5n.4xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"KQDT6MU2QAA5QCQ6","JRTCKXETXF","KQDT6MU2QAA5QCQ6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.4272 per On Demand Windows m5a.xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.4272000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m5a.xlarge",,"4","16 GiB","Windows","BoxUsage:m5a.xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"KQEXH2RA4B9M2UQT","JRTCKXETXF","KQEXH2RA4B9M2UQT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$3.26592 per On Demand Linux r6a.12xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","3.2659200000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r6a.12xlarge",,"48","384 GiB","Linux","BoxUsage:r6a.12xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"KQSRZU4VWWP2UVWU","JRTCKXETXF","KQSRZU4VWWP2UVWU.JRTCKXETXF.6YS6EN2CT7","OnDemand","$20.454144 per On Demand Windows r6in.32xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","20.4541440000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r6in.32xlarge",,"128","1024 GiB","Windows","BoxUsage:r6in.32xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"KSHBNYF4V7M55G96","JRTCKXETXF","KSHBNYF4V7M55G96.JRTCKXETXF.6YS6EN2CT7","OnDemand","$15.340608 per On Demand Windows r6in.24xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","15.3406080000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r6in.24xlarge",,"96","768 GiB","Windows","BoxUsage:r6in.24xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"KUE79MPC4RMVFTQZ","JRTCKXETXF","KUE79MPC4RMVFTQZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$46.755816 per On Demand Windows g6e.48xlarge in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","46.7558160000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","g6e.48xlarge","GPU instance",,,"Windows","BoxUsage:g6e.48xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"KVZ9VYQVFG7BS2ZM","JRTCKXETXF","KVZ9VYQVFG7BS2ZM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$5.4144 per On Demand Windows m5.12xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","5.4144000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m5.12xlarge",,"48","192 GiB","Windows","BoxUsage:m5.12xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"KW7AG6BFFXPZQFSV","JRTCKXETXF","KW7AG6BFFXPZQFSV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$4.1856 per On Demand Windows r6i.8xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","4.1856000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r6i.8xlarge",,"32","256 GiB","Windows","BoxUsage:r6i.8xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"KWEYAY6WF376RHN5","JRTCKXETXF","KWEYAY6WF376RHN5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.554952 per On Demand Windows m6in.xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.5549520000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m6in.xlarge",,"4","16 GiB","Windows","BoxUsage:m6in.xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"KXEUWTJPD93K7N6W","JRTCKXETXF","KXEUWTJPD93K7N6W.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.4608 per On Demand Linux m6i.2xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.4608000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m6i.2xlarge",,"8","32 GiB","Linux","BoxUsage:m6i.2xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"KZZSZWPZFBPMHAM8","JRTCKXETXF","KZZSZWPZFBPMHAM8.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.8256 per On Demand Linux m5a.4xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.8256000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m5a.4xlarge",,"16","64 GiB","Linux","BoxUsage:m5a.4xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"M4AYUJNRU7G6NRPD","JRTCKXETXF","M4AYUJNRU7G6NRPD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$6.528 per On Demand Linux c6i.32xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","6.5280000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6i.32xlarge",,"128","256 GiB","Linux","BoxUsage:c6i.32xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"M5FQRQGGA7XG9P4T","JRTCKXETXF","M5FQRQGGA7XG9P4T.JRTCKXETXF.6YS6EN2CT7","OnDemand","$6.694272 per On Demand Linux r6in.16xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","6.6942720000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r6in.16xlarge",,"64","512 GiB","Linux","BoxUsage:r6in.16xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"M5XXZJMAC7ZG9JYN","JRTCKXETXF","M5XXZJMAC7ZG9JYN.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1836 per On Demand Linux c6a.xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.1836000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6a.xlarge",,"4","8 GiB","Linux","BoxUsage:c6a.xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"M96VA28WG5NTUMEH","JRTCKXETXF","M96VA28WG5NTUMEH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$3.2544 per On Demand Linux r5a.12xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","3.2544000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r5a.12xlarge",,"48","384 GiB","Linux","BoxUsage:r5a.12xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"M9JMXSRCMQ4KM63U","JRTCKXETXF","M9JMXSRCMQ4KM63U.JRTCKXETXF.6YS6EN2CT7","OnDemand","$4.6272 per On Demand Windows r5b.8xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","4.6272000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r5b.8xlarge",,"32","256 GiB","Windows","BoxUsage:r5b.8xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"MBHZQKXHSTD84CBC","JRTCKXETXF","MBHZQKXHSTD84CBC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$5.020704 per On Demand Linux r6in.12xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","5.0207040000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r6in.12xlarge",,"48","384 GiB","Linux","BoxUsage:r6in.12xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"MJGUUQDUAQG52QRW","JRTCKXETXF","MJGUUQDUAQG52QRW.JRTCKXETXF.6YS6EN2CT7","OnDemand","$4.5696 per On Demand Linux m5n.16xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","4.5696000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m5n.16xlarge",,"64","256 GiB","Linux","BoxUsage:m5n.16xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"MQACN3US2B2WQSST","JRTCKXETXF","MQACN3US2B2WQSST.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.2616 per On Demand Windows r5.large in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.2616000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r5.large",,"2","16 GiB","Windows","BoxUsage:r5.large","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"MUWR9RSXKQ2PEFWZ","JRTCKXETXF","MUWR9RSXKQ2PEFWZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$26.61888 per On Demand Windows g6.48xlarge in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","26.6188800000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","g6.48xlarge","GPU instance",,,"Windows","BoxUsage:g6.48xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"MXZAXZ2W8GGVRWV7","JRTCKXETXF","MXZAXZ2W8GGVRWV7.JRTCKXETXF.6YS6EN2CT7","OnDemand","$4.9536 per On Demand Linux m5a.24xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","4.9536000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m5a.24xlarge",,"96","384 GiB","Linux","BoxUsage:m5a.24xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"MYBE2T7PD3SR4KP5","JRTCKXETXF","MYBE2T7PD3SR4KP5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$10.227072 per On Demand Windows r6in.16xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","10.2270720000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r6in.16xlarge",,"64","512 GiB","Windows","BoxUsage:r6in.16xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"N2FNFVP5E6WBZ449","JRTCKXETXF","N2FNFVP5E6WBZ449.JRTCKXETXF.6YS6EN2CT7","OnDemand","$3.8232 per On Demand Windows c5.9xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","3.8232000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c5.9xlarge",,"36","72 GiB","Windows","BoxUsage:c5.9xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
