"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2025-02-17T19:49:44Z"
"Version","20250217194944"
"OfferCode","AWSElementalMediaConvert"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Description","Location","Location Type","usageType","operation","AddOn Feature","MinuteState","Region Code","serviceName","Tier","Transcoding Result","Video Codec","Video Frame Rate","Video Quality Setting","Video Resolution"
"UQJQXG4JZV7FJSRU","JRTCKXETXF","UQJQXG4JZV7FJSRU.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.06/min - US East (N. Virginia) - HD, HEVC/H.265, >30 fps and <=60 fps, Single pass, Pro Tier","2025-02-01","0","Inf","minutes","0.0600000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-HEVC-HD-S-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","HEVC/H.265",">30 fps and <=60 fps","Single pass","HD"
"VCEV3JPF26GDZVCF","JRTCKXETXF","VCEV3JPF26GDZVCF.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.024/min - US East (N. Virginia) - SD, HEVC/H.265, <=30 fps, Single pass, Pro Tier","2025-02-01","0","Inf","minutes","0.0240000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-HEVC-SD-S-30","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","HEVC/H.265","<=30 fps","Single pass","SD"
"VETG5X8T3MEEDSU3","JRTCKXETXF","VETG5X8T3MEEDSU3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.015/min - US East (N. Virginia) - SD, Pass-Through, >60 fps and <=120 fps, Pro Tier","2025-02-01","0","Inf","minutes","0.0150000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-PASS-SD-NA-120","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","Pass-Through",">60 fps and <=120 fps","NA","SD"
"VPZ746TAF4JWRK6E","JRTCKXETXF","VPZ746TAF4JWRK6E.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.036/min - US East (N. Virginia) - HD, GIF, >30 fps and <=60 fps, NA, Pro Tier","2025-02-01","0","Inf","minutes","0.0360000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-GIF-HD-NA-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","GIF",">30 fps and <=60 fps","NA","HD"
"VRGZ9AHEYVYDFZZK","JRTCKXETXF","VRGZ9AHEYVYDFZZK.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.12/min - US East (N. Virginia) - 4K, HEVC/H.265, >30 fps and <=60 fps, Single pass, Pro Tier","2025-02-01","0","Inf","minutes","0.1200000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-HEVC-4K-S-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","HEVC/H.265",">30 fps and <=60 fps","Single pass","4K"
"VS479BQMU3WHX6YY","JRTCKXETXF","VS479BQMU3WHX6YY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.168/min - US East (N. Virginia) - 4K, XAVC, <=30 fps, Single pass, Pro Tier","2025-02-01","0","Inf","minutes","0.1680000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-XAVC-4K-S-30","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","XAVC","<=30 fps","Single pass","4K"
"VSWD7DKN6EPGVCG7","JRTCKXETXF","VSWD7DKN6EPGVCG7.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.03/min - US East (N. Virginia) - HDR10+ HD","2025-02-01","0","Inf","minutes","0.0300000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-HDR10PLUS-HD","","HDR10+ HD","Untransformed","us-east-1","AWS Elemental MediaConvert","Add-On","Success",,,,
"VTHVAJYSU9U5XSDJ","JRTCKXETXF","VTHVAJYSU9U5XSDJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.06/min - US East (N. Virginia) - 4K, MPEG2, >30 fps and <=60 fps, Single pass, Pro Tier","2025-02-01","0","Inf","minutes","0.0600000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-MP2-4K-S-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","MPEG2",">30 fps and <=60 fps","Single pass","4K"
"VTRGWVFT9UFE4ASY","JRTCKXETXF","VTRGWVFT9UFE4ASY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.024/min - US East (N. Virginia) - HD, AVC/H.264, <=30 fps, Single pass, Pro Tier","2025-02-01","0","Inf","minutes","0.0240000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-AVC-HD-S-30","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","AVC/H.264","<=30 fps","Single pass","HD"
"W34ZP27WJ6V7KW8G","JRTCKXETXF","W34ZP27WJ6V7KW8G.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.025/min - US East (N. Virginia) - HD, Pass-Through, >30 fps and <=60 fps, Pro Tier","2025-02-01","0","Inf","minutes","0.0250000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-PASS-HD-NA-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","Pass-Through",">30 fps and <=60 fps","NA","HD"
"W9228F8VFFBRXH5F","JRTCKXETXF","W9228F8VFFBRXH5F.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.072 per minute for HD, HEVC/H.265, >60 fps and <=120 fps, Single pass HQ, Pro tier in US East (N. Virginia)","2025-02-01","0","Inf","minutes","0.0720000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-HEVC-HD-SHQ-120","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","HEVC/H.265",">60 fps and <=120 fps","Single pass HQ","HD"
"WK7WAY97VEQHQXJN","JRTCKXETXF","WK7WAY97VEQHQXJN.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.05/min - US East (N. Virginia) - 4K, Pass-Through, >30 fps and <=60 fps, Pro Tier","2025-02-01","0","Inf","minutes","0.0500000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-PASS-4K-NA-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","Pass-Through",">30 fps and <=60 fps","NA","4K"
"WME4YVZXRXUPVGEY","JRTCKXETXF","WME4YVZXRXUPVGEY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.05184/min - US East (N. Virginia) - HD, VP8, <=30 fps, Pro Tier","2025-02-01","0","Inf","minutes","0.0518400000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-VP8-HD-MHQ-30","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","VP8","<=30 fps","Multi-pass HQ","HD"
"WPPJ4ZVS8TN4DFQC","JRTCKXETXF","WPPJ4ZVS8TN4DFQC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0525/min - US East (N. Virginia) - SD, VP9, <=30 fps, Pro Tier","2025-02-01","0","Inf","minutes","0.0525000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-VP9-SD-M-30","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","VP9","<=30 fps","Multi-pass","SD"
"WSSDC2VAMU6WAQCZ","JRTCKXETXF","WSSDC2VAMU6WAQCZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0528 per minute for SD, HEVC/H.265, >30 fps and <=60 fps, Multi-pass HQ, Pro tier in US East (N. Virginia)","2025-02-01","0","Inf","minutes","0.0528000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-HEVC-SD-MHQ-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","HEVC/H.265",">30 fps and <=60 fps","Multi-pass HQ","SD"
"WZPAUNVADJQ3JS58","JRTCKXETXF","WZPAUNVADJQ3JS58.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.027/min - US East (N. Virginia) - SD, VP8, >60 fps and <=120 fps, Basic Tier","2025-02-01","0","Inf","minutes","0.0270000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-B-VP8-SD-M-120","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Basic","Success","VP8",">60 fps and <=120 fps","Multi-pass","SD"
"X65BNC9H7PXF82VA","JRTCKXETXF","X65BNC9H7PXF82VA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.002/min - US East (N. Virginia) - Audio Normalization for RTS","2025-02-01","0","Inf","minutes","0.0020000000","USD","Reserved Transcoding","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-PR-DTS","","Audio Normalization","Untransformed","us-east-1","AWS Elemental MediaConvert","Add-On","Success",,,,
"X6PDEEVFGRSWPGJ4","JRTCKXETXF","X6PDEEVFGRSWPGJ4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.072/min - US East (N. Virginia) - HD, HEVC/H.265, >60 fps and <=120 fps, Single pass, Pro Tier","2025-02-01","0","Inf","minutes","0.0720000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-HEVC-HD-S-120","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","HEVC/H.265",">60 fps and <=120 fps","Single pass","HD"
"X7DZ4HBMTPM62GE4","JRTCKXETXF","X7DZ4HBMTPM62GE4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0432/min - US East (N. Virginia) - SD, VP8, >60 fps and <=120 fps, Pro Tier","2025-02-01","0","Inf","minutes","0.0432000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-VP8-SD-M-120","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","VP8",">60 fps and <=120 fps","Multi-pass","SD"
"X9669DXKW9TUWSF9","JRTCKXETXF","X9669DXKW9TUWSF9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.024/min - US East (N. Virginia) - HD, MPEG2, <=30 fps, Single pass, Pro Tier","2025-02-01","0","Inf","minutes","0.0240000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-MP2-HD-S-30","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","MPEG2","<=30 fps","Single pass","HD"
"X9BUDW8DDGQB8NHC","JRTCKXETXF","X9BUDW8DDGQB8NHC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.06/min - US East (N. Virginia) - 4K, AVC/H.264, >30 fps and <=60 fps, Single pass, Pro Tier","2025-02-01","0","Inf","minutes","0.0600000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-AVC-4K-S-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","AVC/H.264",">30 fps and <=60 fps","Single pass","4K"
"XF3UFNSC2WZH7C5U","JRTCKXETXF","XF3UFNSC2WZH7C5U.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.144 per minute for 4K, HEVC/H.265, >60 fps and <=120 fps, Single pass HQ, Pro tier in US East (N. Virginia)","2025-02-01","0","Inf","minutes","0.1440000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-HEVC-4K-SHQ-120","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","HEVC/H.265",">60 fps and <=120 fps","Single pass HQ","4K"
"XMVSA8GFGPHU6SYH","JRTCKXETXF","XMVSA8GFGPHU6SYH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0864/min - US East (N. Virginia) - 4K, VP8, <=30 fps, Pro Tier","2025-02-01","0","Inf","minutes","0.0864000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-VP8-4K-M-30","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","VP8","<=30 fps","Multi-pass","4K"
"XYAC72BNTAYDPTP7","JRTCKXETXF","XYAC72BNTAYDPTP7.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.015/min - US East (N. Virginia) - HDR10+ SD","2025-02-01","0","Inf","minutes","0.0150000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-HDR10PLUS-SD","","HDR10+ SD","Untransformed","us-east-1","AWS Elemental MediaConvert","Add-On","Success",,,,
"Y3X27A3QV9MCRP8T","JRTCKXETXF","Y3X27A3QV9MCRP8T.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0135/min - US East (N. Virginia) - SD, VP8, <=30 fps, Basic Tier","2025-02-01","0","Inf","minutes","0.0135000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-B-VP8-SD-M-30","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Basic","Success","VP8","<=30 fps","Multi-pass","SD"
"Y53A66K74CKYW5UN","JRTCKXETXF","Y53A66K74CKYW5UN.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.048 per minute for HD, HEVC/H.265, <=30 fps, Single pass HQ, Pro tier in US East (N. Virginia)","2025-02-01","0","Inf","minutes","0.0480000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-HEVC-HD-SHQ-30","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","HEVC/H.265","<=30 fps","Single pass HQ","HD"
"YBGG9YPNMCG9JYDJ","JRTCKXETXF","YBGG9YPNMCG9JYDJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0263/min - US East (N. Virginia) - SD, AVC/H.264, >30 fps and <=60 fps, Multi-pass HQ, Pro Tier","2025-02-01","0","Inf","minutes","0.0263000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-AVC-SD-MHQ-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","AVC/H.264",">30 fps and <=60 fps","Multi-pass HQ","SD"
"YCT7QPBDZU8YPXHH","JRTCKXETXF","YCT7QPBDZU8YPXHH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.6/min - US East (N. Virginia) - FrameFormer 4K","2025-02-01","0","Inf","minutes","0.6000000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-FRAMEFORMER-4K","","FrameFormer 4K","Untransformed","us-east-1","AWS Elemental MediaConvert","Add-On","Success",,,,
"YE5FEQNFVQKSGPPA","JRTCKXETXF","YE5FEQNFVQKSGPPA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.576/min - US East (N. Virginia) - 8K, HEVC/H.265, >60 fps and <=120 fps, Single pass, Pro Tier","2025-02-01","0","Inf","minutes","0.5760000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-HEVC-8K-S-120","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","HEVC/H.265",">60 fps and <=120 fps","Single pass","8K"
"YEND8U8M5Z55HQEV","JRTCKXETXF","YEND8U8M5Z55HQEV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.042/min - US East (N. Virginia) - HD, AVC-Intra, <=30 fps, Single pass, Pro Tier","2025-02-01","0","Inf","minutes","0.0420000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-AVCI-HD-S-30","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","AVC-Intra","<=30 fps","Single pass","HD"
"YGBVE6D7JVEGZUA3","JRTCKXETXF","YGBVE6D7JVEGZUA3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.18375/min - US East (N. Virginia) - HD, VP9, >30 fps and <=60 fps, Pro Tier","2025-02-01","0","Inf","minutes","0.1837500000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-VP9-HD-M-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","VP9",">30 fps and <=60 fps","Multi-pass","HD"
"YH4FP42JAGJ3MX3X","JRTCKXETXF","YH4FP42JAGJ3MX3X.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.084 per minute for HD, HEVC/H.265, <=30 fps, Multi-pass HQ, Pro tier in US East (N. Virginia)","2025-02-01","0","Inf","minutes","0.0840000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-HEVC-HD-MHQ-30","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","HEVC/H.265","<=30 fps","Multi-pass HQ","HD"
"YKAAK3X648329FWN","JRTCKXETXF","YKAAK3X648329FWN.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0735/min - US East (N. Virginia) - HD, XAVC, >30 fps and <=60 fps, Single pass, Pro Tier","2025-02-01","0","Inf","minutes","0.0735000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-XAVC-HD-S-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","XAVC",">30 fps and <=60 fps","Single pass","HD"
"YQBZ2B7N7VT2MPHQ","JRTCKXETXF","YQBZ2B7N7VT2MPHQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.042 per minute for SD, HEVC/H.265, <=30 fps, Multi-pass HQ, Pro tier in US East (N. Virginia)","2025-02-01","0","Inf","minutes","0.0420000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-HEVC-SD-MHQ-30","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","HEVC/H.265","<=30 fps","Multi-pass HQ","SD"
"YQSBBCCNEFT5CPSJ","JRTCKXETXF","YQSBBCCNEFT5CPSJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.144/min - US East (N. Virginia) - 4K, HEVC/H.265, >60 fps and <=120 fps, Single pass, Pro Tier","2025-02-01","0","Inf","minutes","0.1440000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-HEVC-4K-S-120","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","HEVC/H.265",">60 fps and <=120 fps","Single pass","4K"
"YQYV2QVNU3FC6EPG","JRTCKXETXF","YQYV2QVNU3FC6EPG.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0094/min - US East (N. Virginia) - SD, AVC/H.264, >30 fps and <=60 fps, Single pass HQ, Basic Tier","2025-02-01","0","Inf","minutes","0.0094000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-B-AVC-SD-SHQ-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Basic","Success","AVC/H.264",">30 fps and <=60 fps","Single pass HQ","SD"
"YRHCYW6V4ZAEUWEJ","JRTCKXETXF","YRHCYW6V4ZAEUWEJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.18144/min - US East (N. Virginia) - 4K, VP8, >30 fps and <=60 fps, Pro Tier","2025-02-01","0","Inf","minutes","0.1814400000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-VP8-4K-MHQ-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","VP8",">30 fps and <=60 fps","Multi-pass HQ","4K"
"YXCSNYXCEEYGR7YD","JRTCKXETXF","YXCSNYXCEEYGR7YD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.55125/min - US East (N. Virginia) - 4K, VP9, >30 fps and <=60 fps, Pro Tier","2025-02-01","0","Inf","minutes","0.5512500000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-VP9-4K-MHQ-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","VP9",">30 fps and <=60 fps","Multi-pass HQ","4K"
"YZUWQ856775HKYF9","JRTCKXETXF","YZUWQ856775HKYF9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0188/min - US East (N. Virginia) - HD, AVC/H.264, >30 fps and <=60 fps, Single pass HQ, Basic Tier","2025-02-01","0","Inf","minutes","0.0188000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-B-AVC-HD-SHQ-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Basic","Success","AVC/H.264",">30 fps and <=60 fps","Single pass HQ","HD"
"Z6DJHTW9SDY58RVK","JRTCKXETXF","Z6DJHTW9SDY58RVK.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0384/min - US East (N. Virginia) - 4K, GIF, <=30 fps, NA, Pro Tier","2025-02-01","0","Inf","minutes","0.0384000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-GIF-4K-NA-30","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","GIF","<=30 fps","NA","4K"
"ZJTCH9MKUMUGJYE3","JRTCKXETXF","ZJTCH9MKUMUGJYE3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.03/min - US East (N. Virginia) - 4K, AVC/H.264, <=30 fps, Single pass HQ, Basic Tier","2025-02-01","0","Inf","minutes","0.0300000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-B-AVC-4K-SHQ-30","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Basic","Success","AVC/H.264","<=30 fps","Single pass HQ","4K"
"ZNAPWA4PKJXP4WDF","JRTCKXETXF","ZNAPWA4PKJXP4WDF.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.384 per minute for SD, AV1, >60 fps and <=120 fps, Single pass HQ, Pro tier in US East (N. Virginia)","2025-02-01","0","Inf","minutes","0.3840000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-AV1-SD-SHQ-120","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","AV1",">60 fps and <=120 fps","Single pass HQ","SD"
"ZPHQMQK8H8D6CG34","JRTCKXETXF","ZPHQMQK8H8D6CG34.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0075/min - US East (N. Virginia) - SD, AVC/H.264, <=30 fps, Single pass, Basic Tier","2025-02-01","0","Inf","minutes","0.0075000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-B-AVC-SD-S-30","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Basic","Success","AVC/H.264","<=30 fps","Single pass","SD"
"ZRBJA4URVJJNCKXV","JRTCKXETXF","ZRBJA4URVJJNCKXV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02625/min - US East (N. Virginia) - SD, VP9, >30 fps and <=60 fps, Basic Tier","2025-02-01","0","Inf","minutes","0.0262500000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-B-VP9-SD-M-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Basic","Success","VP9",">30 fps and <=60 fps","Multi-pass","SD"
"ZRDT9DAMXU4NF3MQ","JRTCKXETXF","ZRDT9DAMXU4NF3MQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.294/min - US East (N. Virginia) - 4K, AVC-Intra, >30 fps and <=60 fps, Single pass, Pro Tier","2025-02-01","0","Inf","minutes","0.2940000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-AVCI-4K-S-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","AVC-Intra",">30 fps and <=60 fps","Single pass","4K"
"ZU9X34CMEFEWMYXS","JRTCKXETXF","ZU9X34CMEFEWMYXS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.315/min - US East (N. Virginia) - 4K, VP9, <=30 fps, Pro Tier","2025-02-01","0","Inf","minutes","0.3150000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-VP9-4K-MHQ-30","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","VP9","<=30 fps","Multi-pass HQ","4K"
"ZXRHPGXCKBCTF823","JRTCKXETXF","ZXRHPGXCKBCTF823.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.105/min - US East (N. Virginia) - SD, VP9, >60 fps and <=120 fps, Pro Tier","2025-02-01","0","Inf","minutes","0.1050000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-VP9-SD-M-120","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","VP9",">60 fps and <=120 fps","Multi-pass","SD"
